TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
17820,2023-12-20 20:34:04,341,144,143.93,1715644,19,0,0,0,0,1.0,143.93,8.0,119.26875000000001,28.0,105.63571428571429,4.0,0.0,18.0,0.0,32.0,0.0
17821,2023-12-20 20:34:25,210,440,23.86,1715665,19,0,0,0,0,3.0,24.570000000000004,18.0,17.038333333333334,47.0,16.16404255319149,8.0,0.0,39.0,0.0,71.0,0.0
17822,2023-12-20 20:34:56,148,303,26.14,1715696,19,0,0,0,0,4.0,32.697500000000005,41.0,37.014634146341464,88.0,38.07545454545454,0.0,0.0,5.0,0.0,12.0,0.0
17823,2023-12-20 20:35:33,304,224,1.5,1715733,19,0,0,0,0,2.0,37.18,8.0,89.90500000000002,36.0,141.6775,1.0,0.0,9.0,0.2222222222222222,10.0,0.3
17824,2023-12-20 20:39:36,453,104,78.74,1715976,19,0,0,0,0,3.0,85.81,13.0,80.56538461538463,41.0,83.27829268292683,4.0,0.0,29.0,0.0,48.0,0.0
17825,2023-12-20 20:39:56,212,379,98.48,1715996,19,0,0,0,0,6.0,84.225,19.0,87.30789473684212,56.0,91.38160714285713,3.0,0.0,17.0,0.0,35.0,0.0
17826,2023-12-20 20:40:29,415,430,24.29,1716029,19,0,0,0,0,2.0,60.760000000000005,9.0,51.62111111111111,28.0,52.269642857142856,3.0,0.0,14.0,0.0,27.0,0.0
17827,2023-12-20 20:40:56,286,204,49.67,1716056,19,0,0,0,0,3.0,33.699999999999996,18.0,35.422222222222224,40.0,34.085,0.0,0.0,5.0,0.0,11.0,0.0
17828,2023-12-20 20:41:55,59,379,25.78,1716115,19,0,0,0,0,3.0,32.27,23.0,31.11260869565217,64.0,31.67453125,3.0,0.0,17.0,0.0,35.0,0.0
17829,2023-12-20 20:46:12,414,233,19.5,1716372,19,0,0,0,0,3.0,52.71333333333333,23.0,60.49913043478261,64.0,68.4696875,1.0,0.0,9.0,0.0,17.0,0.0
17830,2023-12-20 20:46:23,356,473,25.97,1716383,19,0,0,0,0,9.0,76.51333333333334,34.0,79.28264705882351,81.0,76.21432098765432,2.0,0.0,7.0,0.0,26.0,0.0
17831,2023-12-20 20:48:18,334,340,14.74,1716498,19,0,0,0,0,3.0,26.293333333333333,9.0,20.97888888888889,17.0,24.011176470588236,1.0,0.0,17.0,0.0,32.0,0.0
17832,2023-12-20 20:49:07,301,17,71.29,1716547,19,0,0,0,0,3.0,77.52333333333333,24.0,51.60958333333334,62.0,55.95145161290322,4.0,0.0,24.0,0.0,49.0,0.0
17833,2023-12-20 20:53:45,356,487,85.01,1716825,19,0,0,0,0,10.0,77.363,35.0,79.44628571428571,82.0,76.32158536585365,7.0,0.0,23.0,0.0,40.0,0.0
17834,2023-12-20 21:02:48,156,376,84.31,1717368,19,0,0,0,0,4.0,77.97500000000001,24.0,75.7525,54.0,81.4587037037037,3.0,0.0,15.0,0.0,30.0,0.0
17835,2023-12-20 21:03:08,414,233,66.47,1717388,19,0,0,0,0,4.0,56.152499999999996,24.0,60.74791666666667,65.0,68.43892307692307,1.0,0.0,9.0,0.0,17.0,0.0
17836,2023-12-20 21:03:42,242,320,76.0,1717422,19,0,0,0,0,1.0,76.0,2.0,94.065,11.0,88.56181818181818,10.0,0.0,59.0,0.0,82.0,0.0
17837,2023-12-20 21:12:24,441,45,96.43,1717944,19,0,0,0,0,6.0,66.01,31.0,73.02258064516128,73.0,74.3141095890411,2.0,0.0,6.0,0.0,10.0,0.0
17838,2023-12-20 21:12:27,270,471,26.94,1717947,19,0,0,0,0,3.0,23.81,23.0,18.772608695652174,64.0,16.61609375,0.0,0.0,11.0,0.0,17.0,0.0
17839,2023-12-20 21:14:51,498,49,76.62,1718091,19,0,0,0,0,2.0,58.915000000000006,23.0,50.16217391304348,62.0,45.69048387096774,0.0,0.0,14.0,0.0,26.0,0.0
17840,2023-12-20 21:22:28,304,106,66.9,1718548,19,0,0,0,0,3.0,47.086666666666666,9.0,87.3488888888889,37.0,139.65648648648647,3.0,0.0,10.0,0.1,24.0,0.125
17841,2023-12-20 21:30:41,336,96,29.35,1719041,19,0,0,0,0,1.0,29.35,14.0,23.700714285714287,34.0,20.564705882352943,4.0,0.0,21.0,0.0,42.0,0.0
17842,2023-12-20 21:32:02,88,4,71.89,1719122,19,0,0,0,0,1.0,71.89,15.0,57.303999999999995,56.0,54.93,1.0,0.0,22.0,0.0,42.0,0.0
17843,2023-12-20 21:35:50,260,277,102.75,1719350,19,0,0,0,0,7.0,64.23428571428572,27.0,66.77888888888889,53.0,71.36905660377359,3.0,0.0,18.0,0.1111111111111111,28.0,0.07142857142857142
17844,2023-12-20 21:39:49,412,167,25.23,1719589,19,0,0,0,0,2.0,31.39,5.0,25.98,12.0,29.495833333333334,1.0,0.0,3.0,0.0,7.0,0.0
17845,2023-12-20 21:50:05,473,137,16.98,1720205,19,0,0,0,0,1.0,16.98,20.0,15.238499999999998,57.0,15.896842105263158,1.0,0.0,15.0,0.0,27.0,0.0
17846,2023-12-20 21:53:03,199,246,35.37,1720383,19,0,0,0,0,4.0,37.417500000000004,14.0,39.587857142857146,35.0,34.44085714285715,0.0,0.0,1.0,0.0,9.0,0.0
17847,2023-12-20 22:08:44,322,187,45.86,1721324,19,0,0,0,0,3.0,46.48333333333333,23.0,35.22260869565218,77.0,38.210389610389605,5.0,0.0,29.0,0.0,58.0,0.0
17848,2023-12-20 22:10:27,132,22,6.29,1721427,19,0,0,0,0,4.0,4.74,9.0,4.588888888888889,27.0,6.561851851851851,4.0,0.0,14.0,0.0,22.0,0.0
17849,2023-12-20 22:14:44,288,26,61.41,1721684,19,0,0,0,0,6.0,95.25833333333334,25.0,77.08800000000001,75.0,83.7132,2.0,0.0,10.0,0.0,26.0,0.0
17850,2023-12-20 22:15:44,371,54,11.74,1721744,19,0,0,0,0,3.0,25.16666666666667,21.0,65.38571428571429,66.0,58.52242424242424,2.0,0.0,32.0,0.0,55.0,0.0
17851,2023-12-20 22:16:25,0,29,83.19,1721785,19,0,0,0,0,2.0,65.955,17.0,167.56294117647056,43.0,100.42418604651162,3.0,0.0,16.0,0.0,35.0,0.0
17852,2023-12-20 22:32:29,95,457,157.8,1722749,19,0,0,0,0,4.0,104.5075,14.0,116.40928571428572,44.0,95.1159090909091,5.0,0.0,18.0,0.0,34.0,0.0
17853,2023-12-20 22:40:13,382,486,15.77,1723213,19,0,0,0,0,7.0,14.988571428571428,26.0,16.56576923076923,84.0,16.083571428571428,2.0,0.0,9.0,0.0,38.0,0.0
17854,2023-12-20 22:50:48,386,324,10.6,1723848,19,0,0,0,0,3.0,47.196666666666665,11.0,74.8690909090909,43.0,92.50999999999999,5.0,0.0,40.0,0.025,66.0,0.030303030303030304
17855,2023-12-20 22:59:54,120,466,18.35,1724394,19,0,0,0,0,5.0,19.398,7.0,18.759999999999998,22.0,20.59409090909091,3.0,0.6666666666666666,34.0,0.2647058823529412,71.0,0.1267605633802817
17856,2023-12-20 23:17:57,27,302,43.3,1725477,19,0,0,0,0,3.0,57.73,29.0,47.95137931034483,79.0,51.558101265822785,7.0,0.0,30.0,0.0,61.0,0.03278688524590164
17857,2023-12-20 23:18:46,183,153,46.09,1725526,19,0,0,0,0,3.0,43.36000000000001,18.0,50.29444444444445,53.0,51.112264150943396,0.0,0.0,16.0,0.0,27.0,0.0
17858,2023-12-20 23:30:05,22,99,72.56,1726205,19,0,0,0,0,2.0,52.53,24.0,35.365833333333335,60.0,35.71666666666667,4.0,0.0,23.0,0.0,47.0,0.0
17859,2023-12-20 23:53:29,210,37,28.09,1727609,19,0,0,0,0,4.0,25.45,19.0,17.619999999999997,48.0,16.412499999999998,2.0,0.0,36.0,0.0,59.0,0.0
17860,2023-12-21 00:15:30,48,380,106.87,1728930,20,0,0,0,1,3.0,88.12666666666667,11.0,76.13636363636364,34.0,86.17882352941176,2.0,0.0,27.0,0.0,45.0,0.0
17861,2023-12-21 00:26:04,403,134,39.89,1729564,20,0,0,0,1,5.0,70.78999999999999,27.0,58.839259259259265,77.0,63.690519480519484,4.0,0.0,29.0,0.0,44.0,0.0
17862,2023-12-21 00:39:33,497,113,20.8,1730373,20,0,0,0,1,5.0,11.318000000000001,26.0,17.48923076923077,74.0,18.725,3.0,0.0,15.0,0.0,33.0,0.0
17863,2023-12-21 00:42:27,4,372,52.32,1730547,20,0,0,0,1,4.0,77.49749999999999,21.0,81.37047619047618,79.0,80.23658227848101,10.0,0.0,43.0,0.0,71.0,0.0
17864,2023-12-21 00:42:34,261,465,111.95,1730554,20,0,0,0,1,5.0,72.738,28.0,72.455,59.0,69.69847457627118,1.0,0.0,14.0,0.0,24.0,0.0
17865,2023-12-21 00:46:31,261,405,63.3,1730791,20,0,0,0,1,6.0,71.165,29.0,72.13931034482758,60.0,69.59183333333334,2.0,0.0,9.0,0.0,20.0,0.0
17866,2023-12-21 00:51:09,200,7,28.83,1731069,20,0,0,0,1,1.0,28.83,7.0,44.41714285714285,29.0,46.57931034482758,3.0,0.0,24.0,0.0,47.0,0.0
17867,2023-12-21 00:57:52,422,340,48.77,1731472,20,0,0,0,1,2.0,81.55,7.0,126.90857142857143,12.0,128.21166666666667,1.0,0.0,17.0,0.0,32.0,0.0
17868,2023-12-21 01:00:57,4,372,82.26,1731657,20,0,0,0,1,5.0,78.45,22.0,81.41090909090909,80.0,80.261875,10.0,0.0,43.0,0.0,71.0,0.0
17869,2023-12-21 01:07:19,461,458,79.11,1732039,20,0,0,0,1,3.0,56.52333333333333,17.0,47.00176470588235,43.0,50.36186046511628,2.0,0.0,24.0,0.041666666666666664,46.0,0.021739130434782608
17870,2023-12-21 01:09:37,203,120,20.99,1732177,20,0,0,0,1,3.0,10.253333333333332,8.0,10.65375,22.0,14.982272727272727,1.0,0.0,17.0,0.0,39.0,0.0
17871,2023-12-21 01:10:12,119,481,205.25,1732212,20,0,0,0,1,3.0,115.97333333333331,20.0,101.2815,36.0,102.44777777777777,1.0,0.0,11.0,0.0,23.0,0.0
17872,2023-12-21 01:16:55,199,47,48.87,1732615,20,0,0,0,1,4.0,39.3425,15.0,40.20666666666667,36.0,34.84166666666667,1.0,0.0,9.0,0.0,20.0,0.0
17873,2023-12-21 01:20:44,120,466,4.96,1732844,20,0,0,0,1,6.0,16.991666666666664,8.0,17.035,23.0,19.914347826086956,3.0,0.6666666666666666,34.0,0.2647058823529412,71.0,0.1267605633802817
17874,2023-12-21 01:22:01,236,135,71.03,1732921,20,0,0,0,1,1.0,71.03,12.0,75.115,29.0,80.01206896551724,8.0,0.0,48.0,0.0,82.0,0.0
17875,2023-12-21 01:23:23,122,16,9.4,1733003,20,0,0,0,1,2.0,20.855,14.0,26.809285714285718,37.0,30.02135135135135,0.0,0.0,19.0,0.0,45.0,0.0
17876,2023-12-21 01:29:48,222,14,24.26,1733388,20,0,0,0,1,2.0,55.24999999999999,15.0,48.08866666666667,45.0,43.01755555555555,5.0,0.0,36.0,0.1111111111111111,63.0,0.06349206349206349
17877,2023-12-21 01:31:50,226,494,12.2,1733510,20,0,0,0,1,2.0,13.585,9.0,13.844444444444443,25.0,15.5288,4.0,0.0,16.0,0.0,40.0,0.0
17878,2023-12-21 01:32:14,45,429,66.46,1733534,20,0,0,0,1,4.0,65.41499999999999,11.0,49.808181818181815,24.0,54.88958333333333,3.0,0.0,11.0,0.0,31.0,0.0
17879,2023-12-21 01:34:48,221,207,77.95,1733688,20,1,2,0,1,2.0,79.795,26.0,89.43615384615383,58.0,83.34120689655172,0.0,0.0,12.0,0.0,22.0,0.0
17880,2023-12-21 01:36:03,36,206,10.21,1733763,20,0,0,0,1,4.0,10.8275,24.0,15.657083333333333,76.0,14.799473684210525,1.0,0.0,17.0,0.0,35.0,0.0
17881,2023-12-21 01:36:45,192,20,119.64,1733805,20,0,0,0,1,3.0,56.44,10.0,73.733,20.0,74.20649999999999,1.0,0.0,11.0,0.0,18.0,0.0
17882,2023-12-21 01:43:52,55,81,34.82,1734232,20,0,0,0,1,4.0,32.7675,20.0,32.5065,61.0,29.832622950819673,2.0,0.0,27.0,0.0,40.0,0.0
17883,2023-12-21 01:54:33,5,480,33.93,1734873,20,0,0,0,1,6.0,57.30833333333334,31.0,48.47806451612904,68.0,50.89794117647059,0.0,0.0,5.0,0.0,9.0,0.0
17884,2023-12-21 01:55:50,301,17,19.62,1734950,20,0,0,0,1,4.0,63.0475,25.0,50.33,63.0,55.374761904761904,4.0,0.0,24.0,0.0,49.0,0.0
17885,2023-12-21 02:02:52,392,446,57.27,1735372,20,0,0,0,1,3.0,58.17333333333334,34.0,69.76235294117646,64.0,63.93046875,0.0,0.0,28.0,0.0,51.0,0.0
17886,2023-12-21 02:12:41,336,458,16.6,1735961,20,0,0,0,1,2.0,22.975,15.0,23.22733333333333,35.0,20.45142857142857,2.0,0.0,24.0,0.041666666666666664,46.0,0.021739130434782608
17887,2023-12-21 02:13:02,263,424,82.54,1735982,20,0,0,0,1,1.0,82.54,1.0,82.54,14.0,77.25357142857142,8.0,0.125,28.0,0.03571428571428571,51.0,0.0392156862745098
17888,2023-12-21 02:29:41,488,199,17.72,1736981,20,0,0,0,1,4.0,19.4925,23.0,19.04478260869565,66.0,18.930606060606063,3.0,0.0,17.0,0.0,33.0,0.0
17889,2023-12-21 02:32:17,474,458,9.9,1737137,20,0,0,0,1,2.0,5.3,18.0,8.057222222222222,60.0,8.731833333333332,2.0,0.0,24.0,0.041666666666666664,46.0,0.021739130434782608
17890,2023-12-21 02:41:17,487,497,39.39,1737677,20,0,0,0,1,6.0,59.074999999999996,25.0,67.038,52.0,65.67615384615384,1.0,0.0,2.0,0.0,5.0,0.0
17891,2023-12-21 02:45:52,330,437,12.87,1737952,20,0,0,0,1,2.0,7.555,7.0,7.775714285714286,25.0,6.8792,4.0,0.0,35.0,0.0,64.0,0.0
17892,2023-12-21 02:49:45,314,198,160.74,1738185,20,0,0,0,1,3.0,86.62333333333333,27.0,78.17296296296297,77.0,77.65948051948051,1.0,0.0,12.0,0.0,23.0,0.0
17893,2023-12-21 02:57:58,98,421,5.56,1738678,20,0,0,0,1,7.0,8.038571428571428,24.0,8.404166666666667,79.0,8.609746835443037,2.0,0.0,8.0,0.0,18.0,0.0
17894,2023-12-21 03:00:38,414,249,187.93,1738838,20,0,0,0,1,5.0,82.508,25.0,65.8352,66.0,70.24939393939394,0.0,0.0,9.0,0.0,22.0,0.0
17895,2023-12-21 03:02:48,439,226,31.54,1738968,20,0,0,0,1,2.0,17.285,30.0,28.466,67.0,25.13402985074627,1.0,0.0,13.0,0.0,26.0,0.0
17896,2023-12-21 03:03:10,38,163,3.31,1738990,20,0,0,0,1,3.0,16.803333333333335,21.0,17.097619047619048,70.0,17.58442857142857,5.0,0.0,29.0,0.0,57.0,0.0
17897,2023-12-21 03:03:18,346,115,110.64,1738998,20,0,0,0,1,3.0,85.43333333333334,8.0,83.56625,24.0,71.26458333333333,6.0,0.0,37.0,0.0,72.0,0.0
17898,2023-12-21 03:03:41,192,200,129.26,1739021,20,0,0,0,1,4.0,74.645,11.0,78.78090909090909,21.0,76.82809523809523,2.0,0.0,34.0,0.0,54.0,0.0
17899,2023-12-21 03:04:20,180,223,8.12,1739060,20,0,0,0,1,2.0,7.489999999999999,29.0,8.171724137931035,71.0,8.666478873239438,1.0,0.0,20.0,0.0,35.0,0.0
17900,2023-12-21 03:11:00,197,436,74.19,1739460,20,0,0,0,1,2.0,76.24000000000001,8.0,56.933749999999996,26.0,52.027307692307694,1.0,0.0,11.0,0.0,21.0,0.0
17901,2023-12-21 03:11:25,301,351,74.31,1739485,20,0,0,0,1,5.0,65.3,26.0,51.25230769230769,64.0,55.670625,0.0,0.0,4.0,0.0,9.0,0.0
17902,2023-12-21 03:11:47,388,217,22.84,1739507,20,0,0,0,1,4.0,19.645,24.0,19.865833333333335,78.0,19.083846153846153,1.0,0.0,6.0,0.0,11.0,0.0
17903,2023-12-21 03:13:23,278,388,57.12,1739603,20,0,0,0,1,1.0,57.12,8.0,57.9375,29.0,58.7748275862069,2.0,0.0,16.0,0.0,23.0,0.0
17904,2023-12-21 03:18:35,403,134,56.43,1739915,20,0,0,0,1,6.0,68.39666666666666,28.0,58.753214285714286,78.0,63.5974358974359,4.0,0.0,28.0,0.0,44.0,0.0
17905,2023-12-21 03:19:35,165,486,22.39,1739975,20,0,0,0,1,1.0,22.39,6.0,20.456666666666667,25.0,14.671600000000002,2.0,0.0,9.0,0.0,38.0,0.0
17906,2023-12-21 03:20:33,481,181,10.87,1740033,20,0,0,0,1,5.0,12.707999999999998,25.0,14.4116,67.0,13.384925373134328,3.0,0.0,17.0,0.0,38.0,0.0
17907,2023-12-21 03:23:35,270,342,10.26,1740215,20,0,0,0,1,3.0,14.376666666666665,24.0,18.417916666666667,65.0,16.518307692307694,2.0,0.0,13.0,0.0,18.0,0.0
17908,2023-12-21 03:25:55,441,307,80.9,1740355,20,0,0,0,1,7.0,68.13714285714285,31.0,74.00451612903225,74.0,74.40310810810811,0.0,0.0,4.0,0.0,12.0,0.0
17909,2023-12-21 03:26:13,440,120,10.11,1740373,20,0,0,0,1,3.0,19.75666666666666,19.0,17.35842105263158,53.0,20.093396226415095,1.0,0.0,17.0,0.0,39.0,0.0
17910,2023-12-21 03:28:43,4,372,39.68,1740523,20,0,0,0,1,6.0,71.98833333333333,23.0,79.59652173913042,81.0,79.76086419753086,10.0,0.0,43.0,0.0,71.0,0.0
17911,2023-12-21 03:31:19,479,144,33.01,1740679,20,0,0,0,1,1.0,33.01,4.0,20.625,10.0,27.129,3.0,0.0,17.0,0.0,32.0,0.0
17912,2023-12-21 03:32:23,62,107,53.49,1740743,20,0,0,0,1,7.0,52.22285714285714,28.0,44.51,80.0,41.640875,0.0,0.0,11.0,0.0,23.0,0.0
17913,2023-12-21 03:32:24,447,219,90.59,1740744,20,0,0,0,1,5.0,111.52799999999999,23.0,86.41347826086957,57.0,94.07385964912281,0.0,0.0,4.0,0.0,12.0,0.0
17914,2023-12-21 03:33:40,203,168,11.67,1740820,20,0,0,0,1,4.0,10.6075,8.0,10.82375,23.0,14.838260869565218,4.0,0.0,18.0,0.0,30.0,0.0
17915,2023-12-21 03:34:49,414,249,79.63,1740889,20,0,0,0,1,6.0,82.02833333333332,26.0,66.36576923076923,67.0,70.38940298507463,0.0,0.0,9.0,0.0,22.0,0.0
17916,2023-12-21 03:35:23,339,30,119.6,1740923,20,0,0,0,1,2.0,91.095,18.0,55.19722222222222,45.0,69.20711111111112,3.0,0.0,11.0,0.0,22.0,0.0
17917,2023-12-21 03:40:03,414,274,88.46,1741203,20,0,0,0,1,7.0,82.94714285714285,27.0,67.18407407407408,68.0,70.65514705882353,0.0,0.0,7.0,0.0,13.0,0.0
17918,2023-12-21 03:44:36,55,113,15.87,1741476,20,0,0,0,1,5.0,29.387999999999998,21.0,31.714285714285715,62.0,29.60741935483871,3.0,0.0,15.0,0.0,33.0,0.0
17919,2023-12-21 03:52:29,129,110,97.1,1741949,20,0,0,0,1,6.0,72.19833333333334,30.0,98.54299999999999,76.0,115.93763157894738,5.0,0.0,28.0,0.03571428571428571,52.0,0.057692307692307696
17920,2023-12-21 03:54:03,91,208,79.72,1742043,20,0,0,0,1,4.0,100.35499999999999,11.0,90.02909090909091,33.0,86.79454545454544,0.0,0.0,15.0,0.0,29.0,0.0
17921,2023-12-21 03:55:50,299,410,11.16,1742150,20,0,0,0,1,3.0,7.853333333333333,11.0,7.355454545454546,26.0,7.066923076923077,5.0,0.0,10.0,0.0,23.0,0.0
17922,2023-12-21 04:02:01,310,473,99.46,1742521,20,0,0,0,1,1.0,99.46,1.0,99.46,13.0,103.04153846153847,2.0,0.0,7.0,0.0,26.0,0.0
17923,2023-12-21 04:02:12,198,426,112.08,1742532,20,0,0,0,1,1.0,112.08,25.0,114.14320000000002,71.0,96.7950704225352,4.0,0.0,48.0,0.0,76.0,0.0
17924,2023-12-21 04:03:24,100,402,17.41,1742604,20,0,0,0,1,3.0,13.673333333333332,23.0,13.89608695652174,66.0,13.455,1.0,0.0,12.0,0.0,30.0,0.0
17925,2023-12-21 04:04:50,136,237,14.0,1742690,20,0,0,0,1,3.0,46.13,15.0,71.65266666666666,58.0,71.40603448275863,5.0,0.0,49.0,0.0,90.0,0.0
17926,2023-12-21 04:06:28,416,452,30.99,1742788,20,0,0,0,1,2.0,48.325,26.0,43.17192307692308,63.0,44.67888888888889,2.0,0.0,18.0,0.0,42.0,0.0
17927,2023-12-21 04:09:13,124,352,39.59,1742953,20,0,0,0,1,4.0,35.36,17.0,33.474705882352936,37.0,33.62783783783784,2.0,0.0,6.0,0.0,9.0,0.0
17928,2023-12-21 04:13:06,218,244,23.62,1743186,20,0,0,0,1,1.0,23.62,10.0,36.8,30.0,38.903,2.0,0.0,16.0,0.0625,26.0,0.038461538461538464
17929,2023-12-21 04:13:33,206,302,1.5,1743213,20,0,0,0,1,5.0,28.024,24.0,24.533333333333335,70.0,25.011,7.0,0.0,29.0,0.0,61.0,0.03278688524590164
17930,2023-12-21 04:16:35,83,201,135.76,1743395,20,0,0,0,1,3.0,101.17666666666666,24.0,95.36625,64.0,83.34375,4.0,0.0,22.0,0.0,36.0,0.0
17931,2023-12-21 04:16:51,296,460,14.77,1743411,20,0,0,0,1,5.0,42.148,21.0,60.570952380952384,57.0,69.78368421052632,4.0,0.0,27.0,0.037037037037037035,37.0,0.02702702702702703
17932,2023-12-21 04:20:28,395,130,96.35,1743628,20,1,2,0,1,5.0,67.25399999999999,25.0,73.66680000000001,74.0,76.11054054054054,6.0,1.0,37.0,1.0,57.0,0.8947368421052632
17933,2023-12-21 04:25:02,450,244,58.71,1743902,20,0,0,0,1,2.0,57.81,7.0,70.74428571428572,24.0,85.24249999999999,2.0,0.0,16.0,0.0625,26.0,0.038461538461538464
17934,2023-12-21 04:29:34,67,194,131.62,1744174,20,0,0,0,1,3.0,91.06666666666666,19.0,114.01263157894736,61.0,100.28573770491803,2.0,0.0,17.0,0.0,26.0,0.0
17935,2023-12-21 04:32:37,107,495,1.33,1744357,20,0,0,0,1,3.0,26.709999999999997,17.0,28.569411764705883,55.0,27.632,0.0,0.0,7.0,0.0,15.0,0.0
17936,2023-12-21 04:33:18,27,302,54.97,1744398,20,0,0,0,1,3.0,55.65666666666667,30.0,48.18533333333333,80.0,51.600750000000005,5.0,0.0,29.0,0.0,61.0,0.03278688524590164
17937,2023-12-21 04:36:11,74,320,149.2,1744571,20,0,0,0,1,2.0,127.41499999999999,31.0,102.74483870967742,77.0,100.72467532467533,8.0,0.0,60.0,0.0,83.0,0.0
17938,2023-12-21 04:38:44,39,122,55.34,1744724,20,0,0,0,1,1.0,55.34,3.0,64.53,8.0,42.5775,1.0,0.0,8.0,0.0,18.0,0.0
17939,2023-12-21 04:39:02,288,26,20.26,1744742,20,0,0,0,1,7.0,84.54428571428572,26.0,74.90230769230769,76.0,82.8782894736842,2.0,0.0,10.0,0.0,26.0,0.0
17940,2023-12-21 04:39:25,414,233,131.48,1744765,20,0,0,0,1,8.0,89.01374999999999,28.0,69.48035714285714,69.0,71.53666666666666,1.0,0.0,9.0,0.0,17.0,0.0
17941,2023-12-21 04:40:06,62,418,52.07,1744806,20,0,0,0,1,7.0,52.620000000000005,28.0,45.521428571428565,81.0,41.769629629629634,2.0,0.0,14.0,0.0,28.0,0.0
17942,2023-12-21 04:44:26,452,197,86.47,1745066,20,0,0,0,1,3.0,53.57333333333333,15.0,63.230000000000004,41.0,67.68219512195121,2.0,0.0,28.0,0.0,54.0,0.0
17943,2023-12-21 04:59:17,381,58,25.51,1745957,20,0,0,0,1,3.0,14.426666666666668,12.0,18.480833333333333,39.0,16.88051282051282,4.0,0.0,36.0,0.0,75.0,0.0
17944,2023-12-21 05:00:42,367,300,5.27,1746042,20,0,0,0,1,2.0,6.375,15.0,7.135999999999999,58.0,6.208448275862069,6.0,0.0,33.0,0.09090909090909091,67.0,0.04477611940298507
17945,2023-12-21 05:03:42,90,6,41.64,1746222,20,0,0,0,1,2.0,63.495,17.0,45.548235294117646,37.0,103.15243243243243,1.0,0.0,15.0,0.0,26.0,0.038461538461538464
17946,2023-12-21 05:07:22,477,56,18.02,1746442,20,0,0,0,1,3.0,14.329999999999998,16.0,11.660625,41.0,13.174878048780487,5.0,0.0,46.0,0.0,84.0,0.0
17947,2023-12-21 05:07:24,27,302,53.8,1746444,20,0,0,0,1,4.0,55.1925,30.0,48.285333333333334,81.0,51.6279012345679,5.0,0.0,29.0,0.0,61.0,0.03278688524590164
17948,2023-12-21 05:08:31,378,190,11.46,1746511,20,1,2,0,1,2.0,39.980000000000004,13.0,71.62461538461538,33.0,75.93454545454546,3.0,0.0,12.0,0.0,26.0,0.0
17949,2023-12-21 05:09:33,139,138,56.69,1746573,20,0,0,0,1,4.0,72.3175,19.0,68.6521052631579,68.0,70.92485294117648,4.0,0.0,29.0,0.0,50.0,0.0
17950,2023-12-21 05:15:59,160,494,26.76,1746959,20,0,0,0,1,4.0,74.75750000000001,17.0,89.49,44.0,96.37204545454546,4.0,0.0,16.0,0.0,40.0,0.0
17951,2023-12-21 05:16:08,14,411,63.77,1746968,20,0,0,0,1,1.0,63.77,5.0,46.928000000000004,17.0,48.66882352941177,1.0,0.0,9.0,0.0,24.0,0.0
17952,2023-12-21 05:18:51,387,240,26.2,1747131,20,0,0,0,1,4.0,85.78,25.0,87.1868,67.0,85.8476119402985,0.0,0.0,8.0,0.0,14.0,0.0
17953,2023-12-21 05:22:24,335,166,96.57,1747344,20,0,0,0,1,6.0,67.03,31.0,64.5458064516129,82.0,67.98390243902439,2.0,0.0,20.0,0.0,32.0,0.0
17954,2023-12-21 05:30:20,322,89,51.93,1747820,20,0,0,0,1,4.0,47.845,24.0,35.918749999999996,78.0,38.38628205128205,6.0,0.0,23.0,0.0,47.0,0.0
17955,2023-12-21 05:33:59,390,282,5.04,1748039,20,0,0,0,1,4.0,12.0425,12.0,10.8275,43.0,9.477674418604652,2.0,0.0,10.0,0.0,13.0,0.0
17956,2023-12-21 05:34:20,152,496,34.78,1748060,20,0,0,0,1,2.0,34.18,12.0,47.05833333333333,24.0,47.029583333333335,1.0,0.0,7.0,0.0,13.0,0.0
17957,2023-12-21 05:35:04,297,222,125.35,1748104,20,0,0,0,1,3.0,107.63,19.0,78.44368421052631,61.0,81.10032786885246,2.0,0.0,24.0,0.0,51.0,0.0
17958,2023-12-21 05:39:00,175,47,4.65,1748340,20,0,0,0,1,1.0,4.65,4.0,8.3,10.0,13.074000000000002,1.0,0.0,9.0,0.0,20.0,0.0
17959,2023-12-21 05:39:02,89,24,22.68,1748342,20,0,0,0,1,5.0,41.397999999999996,22.0,40.55045454545455,67.0,37.66238805970149,2.0,0.0,17.0,0.0,32.0,0.0
